OBJECTID,ADDRESS,OWNER1,OWNER2,BLDG_DESC,OPA_ID,LNIADDRESSKEY,COUNCILDISTRICT,ZONINGBASEDISTRICT,ZIPCODE,LAND_RANK,Shape__Area,Shape__Length
15105,300-06 N 53RD ST,REDEVELOPMENT AUTHORITY  ,OF PHILADELPHIA          ,VAC LAND COMM. < ACRE,885521720,692630,3,CMX-2,19139,0.67,927.83984375,125.997512269948
15106,3214 W YORK ST,CITY OF PHILA,DEPT PUB PROP,VAC LAND RES < ACRE,282342801,629519,5,RSA-5,19132,0.5,118.8984375,52.8981243172907
15107,3415 TAMPA ST,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,331269200,563966,7,RSA-5,19134,0.67,93.91796875,44.8591049177525
15108,122 S SALFORD ST,CITY OF PHILA,DEPT OF PUBLC PROP,VAC LAND RES < ACRE,031142610,522895,3,RM-1,19139,0.67,161.7265625,61.4469781908221
15109,2932 N CAMAC ST,EVANS WILLIAM T          ,,VAC LAND RES < ACRE,372266100,60946,5,RM-1,19133,0.83,216.08984375,79.734368551647
15110,4720 CHESTER AVE,CHESTER REALTY LLC       ,,VAC LAND RES < ACRE,881707100,79955,3,RTA-1,19143,0.5,887.2734375,143.262905756793
15111,2001 PEMBERTON ST,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,301072610,476490,2,RSA-5,19146,0.67,128.21484375,52.3912491279619
15112,4547 TACKAWANNA ST,COMMUNITY DEV CORP,FRANKFORD,VAC LAND RES < ACRE,232348905,732469,7,RM-1,19124,1,420.578125,100.681865648426
15113,5663 LEBANON AVE,S 3 ENTERPRISES LLC      ,,VAC LAND RES < ACRE,522084200,386046,4,RSA-5,19131,0.5,254.01953125,93.0989581170393
15114,935 N WATTS ST,STR8HAND MANAGEMENT INC,STR8HAND ENTERTAINMENT LL,VAC LAND RES < ACRE,141219100,602876,5,CMX-4,19123,0.5,161.2578125,62.7995435972469
15115,2003 N 18TH ST,PHILA HOUSING AUTHORITY,,VAC LAND RES < ACRE,321218501,665518,5,RM-1,19121,0.5,186.2109375,68.09952045827
15116,2316 TURNER ST,TURNER 2316 LLC          ,,VAC LAND RES < ACRE,291234200,579935,5,RM-1,19121,0.67,118.765625,56.2489011694211
15117,1508 W SERGEANT ST,EDWARD W TAYLOR          ,,VAC LAND RES < ACRE,161300600,530536,5,RSA-5,19132,0.67,116,50.8659700507369
15118,441 W QUEEN LN,CALZADILLA MARY M        ,,VAC LAND COMM. < ACRE,885839500,493090,8,RSA-5,19144,0.67,906.1484375,203.167463972959
15119,2706 W HARPER ST,CHEN CHU-YI,,VAC LAND RES < ACRE,292017400,333759,5,RSA-5,19130,0.5,53.44921875,32.456034422848
15120,49 MEEHAN AVE,MAYSON TRAPETA B         ,GARDNER VERNON           ,VAC LAND RES < ACRE,222091800,425387,8,RSA-5,19119,0.67,159.3125,73.7551746220472
15121,3060 N 15TH ST,ADAMADELPHIA LLC         ,,VAC LAND RES < ACRE,111164905,658359,8,RSA-5,19132,0.5,270.43359375,93.5765837866743
15122,923 N MARKOE ST,ADDISON ANNIE            ,,VAC LAND RES < ACRE,062394900,411624,3,RM-1,19131,0.83,205.2890625,87.2736630768716
15123,1954 BONITZ ST,EDWARDS GLADYS,,VAC LAND RES < ACRE,131339100,42303,8,RSA-5,19140,0.83,103.71875,48.1341611548765
15124,208 N 58TH ST,PIECE OF PHILLY LLC      ,,VAC LAND RES < ACRE,042216500,697731,4,RSA-5,19139,0.67,176.703125,68.6375706002056
15125,2408 STEWART ST,PHILA HOUSING AUTHORITY  ,,VAC LAND RES < ACRE,291169400,554550,5,RSA-5,19121,1,86.54296875,43.2518534241624
15126,2422 BOLTON ST,PHILA HOUSING AUTHORITY  ,,VAC LAND RES < ACRE,291206200,42063,5,RM-1,19121,0.5,95.1171875,46.8330367102006
15127,1809 GERRITT ST,STAUB SUSANNE P          ,,ROW 3 STY MASONRY,363009400,311116,2,RSA-5,19146,0.5,103.28125,47.5038387859978
15128,1511 N LAMBERT ST,PHILA HOUSING AUTHORITY,,VAC LAND RES < ACRE,472142500,376176,5,CMX-3,19121,0.5,115.46484375,51.3262912596453
15129,7457 THOURON AVE,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,502161600,570944,9,RSA-5,19138,0.83,461.5078125,112.872338374699
15130,2607 N STANLEY ST,SHEPPARD JASPER,,VAC LAND RES < ACRE,282111300,551298,5,RSA-5,19132,0.5,111.0078125,50.7522759084202
15131,267 S 52ND ST,267 S 52ND STREET PARTNER,,VAC LAND COMM. < ACRE,885806640,692029,3,CMX-2.5,19139,1,233.8203125,85.0692262781364
15132,2224 N 19TH ST,PHILA HOUSING AUTHORITY  ,,VAC LAND RES < ACRE,162083901,668109,5,RSA-5,19132,0.5,145.71875,60.6578296434602
15133,2255 E VENANGO ST,PRATT JAMES E,PRATT CATHERINE F,VAC LAND RES < ACRE,451079500,587355,1,RSA-5,19134,0.67,429.2265625,90.5308296403713
15134,2956 WESTMONT ST,PHILA HOUSING AUTHORITY  ,,VAC LAND RES < ACRE,323143901,608423,5,RSA-5,19121,0.5,115.30078125,51.5172068140438
15135,1337 W TORONTO ST,LOTS OF PATIENCE LLC     ,,VAC LAND RES < ACRE,431009800,574613,5,RM-1,19132,0.67,144.85546875,60.2198143345788
15136,4117 PENNSGROVE ST,CITY OF PHILADELPHIA     ,,VAC LAND RES < ACRE,062126100,478515,3,RM-1,19104,0.67,192.9921875,73.9305272247066
15137,2931 N 13TH ST,PHOENIX PROPCO LLC       ,,VAC LAND RES < ACRE,372272500,656113,5,RM-1,19133,1,230.90234375,81.4197558865969
15138,2409 N GRATZ ST,PECNA PROPERTIES LLC     ,,VAC LAND RES < ACRE,162049700,321861,5,RSA-5,19132,1,114.10546875,51.1501104598436
15139,2047 N 3RD ST,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,183302400,632493,7,RM-1,19122,1,153.83984375,62.8624126640399
15140,5635 ADDISON ST,ROGERS JAMES             ,,VAC LAND RES < ACRE,604125000,3436,3,RSA-5,19143,0.5,150.33203125,61.8533762297087
15141,2554 N HOLLYWOOD ST,TALIAFERRO LA'TISHA N    ,,VAC LAND RES < ACRE,282033200,347391,5,RSA-5,19132,0.5,115.93359375,51.592168527311
15142,4900 WESTMINSTER AVE,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,442048000,608185,3,RSA-5,19131,1,161.671875,61.2931224099595
15143,2516 S PHILIP ST,PUGLIESE BIAGIO          ,PUGLIESE MARIA           ,VAC LAND RES < ACRE,391311900,482655,1,RSA-5,19148,0.67,109.47265625,50.6468907707144
15144,3129 PAGE ST,PHILA HOUSING AUTHORITY,,VAC LAND RES < ACRE,323099001,468048,5,RSA-5,19121,0.5,159.15234375,65.8833559575847
15145,2410 NASSAU ST,PHILA HOUSING AUTHORITY  ,,VAC LAND RES < ACRE,291196900,446683,5,RM-1,19121,0.5,85.8671875,40.5409584703053
15146,2405 N 30TH ST,BID PROPERTIES LLC       ,,VAC LAND RES < ACRE,282064100,683079,5,RSA-5,19132,0.5,168.14453125,64.7149337498239
15147,1511 S 49TH ST,1962 PARK LLC            ,,VAC LAND RES < ACRE,273056200,689911,3,RSA-5,19143,0.5,170.6796875,71.8292828930677
15148,1128 W HUNTINGDON ST,BETHEA ROBERT L          ,,VAC LAND RES < ACRE,371417800,732023,5,CMX-2,19133,0.5,158.55078125,63.78530942893
15149,2349 N 17TH ST,LADA PROPERTIES LLC      ,,VAC LAND RES < ACRE,161151600,663125,5,RSA-5,19132,0.5,203.38671875,81.2045081493298
15150,1913 N 19TH ST,CITY OF PHILADELPHIA,,VAC LAND RES < ACRE,321255600,667968,5,RM-1,19121,1,261.453125,86.3132159006824
15151,1330 GROVE ST,SCHLEGEL ANDREW          ,,VAC LAND RES < ACRE,362372805,327392,2,RM-1,19146,0.5,101.765625,48.9235643051111
15152,2005 N RANDOLPH ST,PHILADELPHIA REDEVELOPMEN,,VAC LAND RES < ACRE,183425600,494796,7,RSA-5,19122,0.67,163.65234375,61.6505497887189
15153,3222 TURNER ST,SERRANO THAIS            ,,VAC LAND RES < ACRE,324019100,580130,5,RSA-5,19121,1,241.4296875,82.2666258229073
15154,2037 W OXFORD ST,BORUKHOVICH VIACHESLAV   ,BORUKHOVICH YULIA        ,VAC LAND RES < ACRE,472033400,466705,5,RSA-5,19121,1,170.08984375,69.2449520700163
15155,1312 S 26TH ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,VAC LAND RES < ACRE,362121105,679312,2,RSA-5,19146,0.67,130.8125,54.4539734218151
15156,738 S CHADWICK ST,RISTIC VOJISLAV,BIJELIC SONJA,VAC LAND RES < ACRE,301318310,74162,2,RM-1,19146,0.5,62.1953125,32.7736711722242
15157,720 MASTER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,VAC LAND RES < ACRE,141459710,419072,5,RSA-5,19122,0.5,101.78125,47.7750674566123
15158,5230 WAKEFIELD ST,CITY OF PHILADELPHIA     ,,VAC LAND RES < ACRE,121166700,591583,8,RSA-5,19144,0.67,201.72265625,81.4171006977473
15159,1717 N 31ST ST,REDEVELOPMENT AUTHORITY,OF PHILA,VAC LAND RES < ACRE,324194600,683441,5,RSA-5,19121,1,150.484375,61.6562050410055
15160,2120 HAINES ST,REDEVELOPMENT AUTHORITY  ,OF PHILADELPHIA          ,VAC LAND RES < ACRE,102122710,329782,9,RSA-5,19138,1,273.765625,81.4094448424939
15161,1437 W INDIANA AVE,CHAPMAN GLORIA S/W,,VAC LAND RES < ACRE,111073600,356894,8,RSA-5,19132,0.67,150.25,60.3425535893034
15162,1413 N MARSTON ST,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,292073110,415465,5,RSA-5,19121,0.67,109.34375,49.5005274042513
15163,4655 N 8TH ST,ESTUDANTE ARMANDO        ,,VAC LAND RES < ACRE,491247600,646015,8,CMX-3,19140,0.83,29.52734375,23.4588314376749
15164,2549 E SOMERSET ST,SOMERSET LIVINGSTON ADR L,,VAC LAND RES < ACRE,251016600,541564,1,RSA-5,19134,0.67,304.15625,99.5270988259286
15165,2429 N 19TH ST,PAT REILLY               ,,VAC LAND RES < ACRE,162077600,668237,5,RSA-5,19132,1,180.8515625,67.4174566422857
15166,3243 GRANSBACK ST,CITY OF PHILADELPHIA     ,,VAC LAND RES < ACRE,073161600,320831,7,RSA-5,19134,0.67,101.5625,45.1353674537346
15167,1724 N LAMBERT ST,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,472150100,376223,5,RSA-5,19121,1,134.88671875,59.1976228036617
15168,2337 N 10TH ST,CITY OF PHILADELPHIA     ,,VAC LAND RES < ACRE,371158400,732859,5,CMX-2,19133,0.5,162.37890625,62.7221317146687
15169,4450 N 15TH ST,PHILADELPHIA LAND INVESTM,,VAC LAND RES < ACRE,132058600,658735,8,RSA-5,19140,0.83,236.3203125,78.2508969349885
15170,3974 RENO ST,KEREM PROPERTIES LLC     ,,VAC LAND RES < ACRE,243130500,501007,3,RSA-5,19104,1,159.328125,69.8358267126787
15171,628 N BODINE ST,CARMEL DEVELOPMENTS INC  ,,VAC LAND RES < ACRE,055109610,733309,1,CMX-2,19123,0.5,139.25390625,50.1080318600078
15172,2322 N FAWN ST,ATL DEVELOPMENT CORP     ,,VAC LAND RES < ACRE,371244300,286262,5,RM-1,19133,0.5,108.58203125,48.9934650033939
15173,6002 REINHARD ST,DAVIS ROY                ,,VAC LAND RES < ACRE,401278700,500428,2,RSA-5,19142,1,150.01953125,60.8020216041232
15174,2416 N PARK AVE,DOOLEY ATHENA M          ,,VAC LAND RES < ACRE,371295600,470016,5,RM-1,19132,0.5,222.1953125,79.3926926709272
15175,1039 S ITHAN ST,BEL MANAG INC            ,,VAC LAND RES < ACRE,513025900,358633,3,RSA-5,19143,0.67,150.359375,59.7368244134252
15176,2552 N HOLLYWOOD ST,KRYB LLC                 ,,VAC LAND RES < ACRE,282033100,347389,5,RSA-5,19132,0.67,111.44921875,51.224505451583
15177,2117 CROSS ST,CARFAGNA BRANDON T       ,,VAC LAND RES < ACRE,363055717,104699,2,RSA-5,19146,0.5,108.234375,49.9785324467584
15178,4177 MANTUA AVE,XC INVESTMENTS LLC       ,,VAC LAND RES < ACRE,062113700,409602,3,RM-1,19104,1,236.9140625,92.1281546999115
15179,2845 DIAMOND ST,BREWERYTOWN BUILDERS LLC ,,VAC LAND RES < ACRE,323126500,116761,5,CMX-1,19121,0.5,200.86328125,73.5029783668138
15180,1511 W ROCKLAND ST,CLARK JEFF               ,,VAC LAND RES < ACRE,132414300,512916,8,RM-1,19141,0.67,213.1953125,72.1729674036391
15181,2311 N BODINE ST,NEW JERRY                ,,VAC LAND COMM. < ACRE,885218660,41786,7,RSA-5,19133,0.5,77.42578125,39.1905472482141
15182,2907 GRANSBACK ST,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,071515410,320755,7,RSA-5,19134,0.67,128.359375,51.717269373282
15183,7154 WISSINOMING ST,COMMONWEALTH OF PENNSYLVA,DEPARTMENT OF TRANSPORTAT,VAC LAND IND < ACRE,885756160,619518,6,ICMX,19135,0.5,1415.8359375,166.507889203236
15184,1230 GREYLOCK ST,BID PROPERTIES LLC       ,,VAC LAND RES < ACRE,273067300,326439,3,RSA-5,19143,0.67,113.828125,51.7224114880145
15185,1513 N LAMBERT ST,PHILA HOUSING AUTHORITY,,VAC LAND RES < ACRE,472142600,376177,5,CMX-3,19121,0.5,108.00390625,50.6119523933727
15186,1418 N 25TH ST,PHILA HOUSING AUTHORITY,,VAC LAND RES < ACRE,291334700,677812,5,RSA-5,19121,1,97.24609375,45.6623044885562
15187,2710 RIDGE AVE,LOTS AND FOUND LLC,,VAC LAND RES < ACRE,323036500,504268,5,RM-1,19121,0.5,149.01171875,63.7697074995286
15188,2320 N 3RD ST,PHILA HOUSING AUTHORITY  ,,VAC LAND RES < ACRE,191183801,632592,7,RSA-5,19133,1,152.09765625,60.4372090954793
15189,1633 CADWALLADER ST,WISE TIMOTHY,,VAC LAND RES < ACRE,183144801,730299,7,RSA-5,19122,0.5,183.56640625,69.4218340986027
15190,910 W SELTZER ST,NEW ERA ESTABLISHMENT LLC,,VAC LAND RES < ACRE,372315100,529502,5,RM-1,19133,0.83,97.2734375,46.5234343252709
15191,2524 CECIL B MOORE AVE,MOSES L FAISON,CLATTIE FAISON TRS FOR,VAC LAND RES < ACRE,324035300,71787,5,RM-1,19121,1,179.37109375,69.1113798244702
15192,1235 HANSON ST,CITY OF PHILA,,VAC LAND RES < ACRE,273039710,332197,3,RSA-5,19143,1,133.234375,59.1358023683196
15193,4301 MANTUA AVE,ESTHER MAE RUFFIN TR,,VAC LAND RES < ACRE,062119000,409661,3,RM-1,19104,0.83,247.5390625,90.7014969447499
15194,5151-53 MASTER ST,YD REAL ESTATE DEVELOPMEN,,VAC LAND RES < ACRE,442164400,419651,3,RM-1,19131,1,637.7578125,111.870286048045
15195,5313 ADDISON ST,MC DONALD JAMES          ,,VAC LAND RES < ACRE,603106200,3275,3,RSA-5,19143,1,144.49609375,60.021899389048
15196,1439-41 S 49TH ST,6901 SHERMAN LLC         ,,VAC LAND RES < ACRE,273055410,689900,3,RSA-5,19143,0.67,298.0625,76.6665509920867
15197,3707 BROWN ST,REDEVELOPMENT AUTHORITY,OF PHILA,VAC LAND RES < ACRE,243116700,53808,3,RSA-5,19104,1,227.08203125,82.8988912360814
15198,4018 CAMBRIDGE ST,WILLIAM T SMITH S/M      ,,VAC LAND RES < ACRE,062156100,63402,3,RSA-5,19104,0.67,200.890625,84.3526057570469
15199,2228 N 21ST ST,CORBITT JOSEPH D,,VAC LAND RES < ACRE,162182500,672248,5,RSA-5,19132,0.5,246.69140625,91.1006217793407
15200,1737 CECIL B MOORE AVE,EZ HOUSING LLC           ,,VAC LAND COMM. < ACRE,471152500,71545,5,CMX-2.5,19121,0.5,259.74609375,79.848756239418
15201,2449 N PATTON ST,SIEVE LLC                ,,VAC LAND RES < ACRE,282170000,474040,5,RSA-5,19132,0.5,111.9140625,50.8411232522278
15202,622 N SHEDWICK ST,IRA DEVELOPMENT LLC      ,,VAC LAND RES < ACRE,242158200,533367,3,RSA-5,19104,1,129.12109375,60.199277604321
15203,2914 E VICTORIA ST,REDEVELOPMENT AUTHORITY  ,OF PHILADELPHIA          ,VAC LAND IND < ACRE,451094201,589019,6,I-2,19134,0.67,123.9921875,60.5326838311473
15204,2824 N DARIEN ST,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,372125000,108773,5,RM-1,19133,0.5,84.453125,42.5292267697741
15205,255 PARKER AVE,MOORE SAMANTHA L,,VAC LAND RES < ACRE,212334235,470555,4,RSD-3,19128,0.5,1515.91796875,214.133438775882
15206,2234 FONTAIN ST,EARL H FUNDENBERG,,VAC LAND RES < ACRE,322260700,293916,5,RSA-5,19121,0.5,163.08203125,64.0091129646715
15207,2125 N DARIEN ST,M22 CAPITAL GROUP LLC    ,,VAC LAND RES < ACRE,202127900,108598,5,RM-1,19122,0.5,88.96875,44.1394213349079
15208,2031 S 20TH ST,20TH STREET HOLDINGS LLC ,,VAC LAND COMM. < ACRE,885565440,744073,2,CMX-2,19145,0.5,786.06640625,112.151932758201
15209,2836 W OAKDALE ST,PHILADELPHIA HOUSING AUTH,,VAC LAND RES < ACRE,281347701,454391,5,RSA-5,19132,0.5,103.29296875,48.5339455002247
15210,4804 WOODLAND AVE,ORJI KINGSLEY U          ,,VAC LAND COMM. < ACRE,885255360,622868,3,CMX-2,19143,0.5,255.71875,92.8126992700941
15211,3133 WHARTON ST,3133-35 WHARTON LLC      ,,VAC LAND RES < ACRE,362215900,610576,2,RSA-5,19146,1,167.38671875,60.8250511161279
15212,2717 EARP ST,KEYSTONE PROPERTY GROUP L,,VAC LAND RES < ACRE,362103000,128513,2,RSA-5,19146,0.83,111.83984375,51.4148400136541
15213,2459 N CLEVELAND ST,BETSKIP LLC              ,,VAC LAND RES < ACRE,162025200,90244,5,RSA-5,19132,1,111.33984375,51.1579330808203
15214,1823 N BAILEY ST,MOURAN LESLIE            ,,VAC LAND RES < ACRE,322195800,26497,5,RSA-5,19121,0.5,97.91796875,45.7563441074829
15215,2401-05 W SEDGLEY AVE,HARRISON PROPERTIES INC  ,,VAC LAND RES < ACRE,281208700,528613,5,ICMX,19132,0.5,465.953125,104.111406197767
15216,2311 GERMANTOWN AVE,NEW CREATION BIBLE CLASS ,,VAC LAND COMM. < ACRE,885420740,309229,5,CMX-2,19133,0.5,197.2109375,67.9739253583967
15217,3422 N 17TH ST,STRATEGIC EQUITY GROUP IN,,VAC LAND RES < ACRE,112234800,663461,8,RSA-5,19140,0.67,284.91796875,104.66035231009
15218,450 N 52ND ST,CITY OF PHILA,DEPT OF PUBLC PROP,VAC LAND RES < ACRE,442286210,691506,3,RM-1,19139,0.67,258.4609375,91.4384365703024
15219,2137 W LAVEER ST,WAYNS CHARLES W,WAYNS JOAN,VAC LAND RES < ACRE,171302700,382879,8,RSA-5,19138,0.5,135.42578125,59.6064669413582
15220,2709 FRENCH ST,LAURA DIXON,,VAC LAND RES < ACRE,323156700,301632,5,RSA-5,19121,0.5,133.49609375,58.7595805292681
15221,6079 UPLAND ST,MERCER GLADYS            ,,VAC LAND RES < ACRE,401290600,583869,2,RSA-5,19142,1,156.671875,61.0643732760629
15222,2429 NASSAU ST,PHILA HOUSING AUTHORITY  ,,VAC LAND RES < ACRE,291202700,446702,5,RM-1,19121,0.5,95.98828125,46.0474882382275
15223,85 COSGROVE ST,ANACLETO DE FIESTA       ,LORETTA                  ,VAC LAND RES < ACRE,592051500,99017,8,RSA-5,19144,0.67,116.82421875,48.6879436560075
15224,6600 N 12TH ST,GREENWOOD CAPITAL INV LLC,,VAC LAND RES < ACRE,611190700,654931,9,RSA-2,19126,0.83,1199.0234375,147.187374730857
15225,707 W BUTLER ST,S3 ENTERPRISES LLC,,VAC LAND RES < ACRE,432223100,57708,7,RSA-5,19140,0.67,203.828125,80.5780049516249
15226,7136 WISSINOMING ST,COMMONWEALTH OF PA       ,DEPT OF TRANSPORTATION   ,VAC LAND IND < ACRE,885755680,619514,6,ICMX,19135,0.5,929.7890625,126.226340616435
15227,1322 W CLEMENTINE ST,ANTIQUE REALTY CO INC    ,,VAC LAND RES < ACRE,431016000,89923,5,RM-1,19132,0.67,84.86328125,42.5016393647708
15228,829 S VOGDES ST,REVIS ALICE,,VAC LAND RES < ACRE,463202001,590808,3,CMX-2,19143,0.67,31.64453125,22.754290542251
15229,1834 N 32ND ST,ALCAN COLD STORAGE LLC   ,,VAC LAND RES < ACRE,323321300,684127,5,RSA-5,19121,1,245.53515625,90.821085841309
15230,2515 N FRONT ST,LUU FAUSTINE MAI         ,,VAC LAND RES < ACRE,311010000,731025,7,RM-1,19133,0.5,180.3203125,68.8106550645765
15231,4006 W GIRARD AVE,GAMBLE KENNETH           ,,VAC LAND COMM. < ACRE,885070860,314385,3,CMX-2,19104,0.67,328.41015625,103.123158039238
15232,2258 N 10TH ST,CROWS NEST REAL ESTATE LL,,VAC LAND RES < ACRE,371164700,732818,5,RM-1,19133,0.5,235.16796875,84.190817633816
15233,3306 N HOWARD ST,KENNEDY MARY,,VAC LAND RES < ACRE,072039400,351307,7,RM-1,19140,0.83,117.2734375,52.224189252601
15234,808 N PRESTON ST,BENJAMIN RINGER,,VAC LAND RES < ACRE,062239600,489926,3,RM-1,19104,1,194.4375,72.4356087238261
15235,1634 W SUSQUEHANNA AVE,GARY MARCUS R,,VAC LAND RES < ACRE,321065800,559120,5,CMX-2,19121,1,161.375,65.091573082087
15236,1815 W ERIE AVE,NICLAS GENE,,VAC LAND RES < ACRE,131062000,139092,8,RM-1,19140,1,244.25390625,89.7338136708534
15237,2756 EMERALD ST,STRATEGIC EQUITY GROUP IN,,VAC LAND RES < ACRE,252503800,135994,7,RSA-5,19134,0.67,199.23046875,80.8376431683602
15238,1335 W SELTZER ST,WALKER PRESTON C         ,,VAC LAND RES < ACRE,372325800,529583,5,RM-1,19132,0.67,112.99609375,51.3882087097888
15239,2228 PAGE ST,PHILA HOUSING AUTHORITY  ,,VAC LAND RES < ACRE,322254701,467906,5,RSA-5,19121,0.67,164.4609375,63.8990036842708
15240,5317 WESTMINSTER AVE,CRUZ DEVP LLC            ,,VAC LAND RES < ACRE,442062900,608298|756300,3,RM-2,19131,0.67,1104.05078125,237.412847918876
15241,1434 S 49TH ST,PASCHALL PARTNERS LP     ,,VAC LAND RES < ACRE,273061710,689897,3,RSA-3,19143,1,288.98828125,86.0389278216955
15242,3659 N 21ST ST,LYNCH ANTHONY            ,,ROW 3 STY MASONRY,131295800,672562,8,RM-1,19140,1,305.640625,112.271234315465
15243,1724 S 60TH ST,ADMIN OF VETS AFFAIRS    ,,VAC LAND RES < ACRE,034137800,700415,3,RSA-5,19142,0.5,241.40625,88.7311715908364
15244,3323 N 17TH ST,3323 N 17TH STREET LP,,VAC LAND RES < ACRE,112224000,663414,8,RSA-3,19140,0.67,311.05859375,96.1571387035916
15245,2431 CECIL B MOORE AVE,HUFF HELEN B,BOONE JANIN W,VAC LAND RES < ACRE,291262800,71754,5,RM-1,19121,1,200.86328125,76.4853963885556
15246,2562 N CORLIES ST,BLUE GERTRUDE,,VAC LAND RES < ACRE,282101301,98309,5,RSA-5,19132,0.83,111.5390625,51.161082023448
15247,2142 N 30TH ST,HENRY DAVID JONES,JULIA M,VAC LAND RES < ACRE,323262300,682999,5,RSA-5,19121,0.5,159.26171875,64.2349912050083
15248,2602 WHARTON ST,OTE REALTY LLC           ,,VAC LAND RES < ACRE,362081410,610389,2,RSA-5,19146,0.67,136.48046875,60.4065315546327
15249,2841 BOUDINOT ST,STABLE GENUIUS LLC       ,,VAC LAND RES < ACRE,071476500,43839,7,RSA-5,19134,0.83,165.6796875,68.1495012877379
15250,2231 W OXFORD ST,PHILADELPHIA HOUSING AUTH,,VAC LAND RES < ACRE,291225310,466758,5,RM-1,19121,1,166.26171875,67.7288463042224
15251,1725 N GRATZ ST,PHILA HOUSING AUTHORITY,,VAC LAND RES < ACRE,471311010,321555,5,RM-1,19121,0.5,146.1171875,59.0325013167754
15252,1337 W PIKE ST,ROOPNARAIN ROXANN        ,,VAC LAND RES < ACRE,433002800,483789,5,RM-1,19140,0.67,230.2109375,83.1722895484125
15253,1032 N LEITHGOW ST,LOPEZ FERNANDO JOEL      ,,VAC LAND RES < ACRE,057116900,388450,5,RSA-5,19123,0.5,71.59765625,37.4183563137983
15254,439 ARLINGTON ST,SHIRAZ INVESTMENT LLC    ,,VAC LAND RES < ACRE,183194600,730221,7,RSA-5,19122,0.5,85.13671875,45.7792821903301
15255,2156 N RANDOLPH ST,AGK INVESTMENTS LLC      ,,VAC LAND RES < ACRE,191344600,494873,7,RSA-5,19122,0.5,103.9140625,49.1411605170638
15256,1310 W WILLIAM ST,THOMAS LEE HENDERSON     ,LOIS                     ,VAC LAND RES < ACRE,372366700,614218,5,RM-1,19132,1,84.484375,40.9715617570191
15257,1806 E LEHIGH AVE,KENSINGTON 2035 LLC      ,,VAC LAND RES < ACRE,314241300,387129,1,RSA-5,19125,0.67,128.48828125,55.9074149469376
15258,765 PALLAS ST,LAUTURE MICHELET,,VAC LAND RES < ACRE,061289800,468916,3,RM-1,19104,0.83,165.66796875,69.9406083747717
15259,1406 S NAPA ST,ATL DEVELOPMENT CORP,,VAC LAND RES < ACRE,364442700,445979,2,RSA-5,19146,0.5,135.8984375,55.2157954818974
15260,2457 N 18TH ST,UNITED PHIL LLC          ,,VAC LAND RES < ACRE,161251900,665767,5,RSA-5,19132,0.5,162.69140625,65.3259288502218
15261,2435 N NEWKIRK ST,RICHMOND BING & ESSIE,,VAC LAND RES < ACRE,281121200,450051,5,RSA-5,19132,0.5,111.2109375,51.9725011991986
15262,214 CHURCH LN,MCFARLAND LANDSCAPE,SERVICES INC,VAC LAND RES < ACRE,122030300,85440,8,RSA-5,19144,0.67,157.1875,65.9797864838418
15263,1936 S 65TH ST,DARBUNDO FRANK JR,,VAC LAND RES < ACRE,403007800,704347,2,RSA-5,19142,1,177.61328125,67.7994907248344
15264,770 N DE KALB ST,REDEVELOPMENT AUTHORITY,OF PHILA,VAC LAND RES < ACRE,243091700,,3,RSA-5,,1,166.1328125,69.0340591823847
15265,2843 WEIKEL ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,VAC LAND RES < ACRE,252379101,604970,1,RSA-5,19134,0.67,127.8515625,54.7337874553064
15266,1029 W ORLEANS ST,FOSTER JOHN              ,,VAC LAND RES < ACRE,372403600,463151,5,RM-1,19133,0.67,95.703125,46.5029367469921
15267,5144 HARLAN ST,PHILADELPHIA LAND BANK   ,,VAC LAND RES < ACRE,442170200,332828,3,RM-1,19131,0.67,160,68.6538562492905
15268,519 HOFFMAN ST,GUILLOT MEREDITH         ,MULHERN THOMAS           ,VAC LAND RES < ACRE,392008209,346029,1,RSA-5,19148,0.5,111.5390625,51.0006571289967
15269,2958 N HICKS ST,FISHER DONOLA            ,,VAC LAND RES < ACRE,111174100,342973,8,RSA-5,19132,0.5,123.31640625,52.5900213223833
15270,1413 N PHILIP ST,IBRAHIM MAHMUD,,VAC LAND RES < ACRE,182117000,481919,5,RSA-5,19122,0.5,116.265625,48.4831346438482
15271,524 W BERKS ST,CITY OF PHILA            ,DEPT OF PUBLIC PROP      ,VAC LAND COMM. < ACRE,183042101,37089,7,CMX-2,19122,1,198.4921875,64.9440183662248
15272,2256 N HOWARD ST,LANTIGUA EDDY EMMANUEL   ,,VAC LAND RES < ACRE,191034901,731585,7,RSA-5,19133,0.5,132.95703125,54.0826530601609
